"","seqname","gene_id","start","end"
"1379","AS2_scf7180000695541","ASIC004438",456824,457044
"1382","AS2_scf7180000695541","ASIC004439",477468,477863
"1383","AS2_scf7180000695541","ASIC004440",487183,487242
"1385","AS2_scf7180000695541","ASIC004441",498460,498532
"1389","AS2_scf7180000695541","ASIC004442",501877,501915
"1391","AS2_scf7180000695541","ASIC004443",505428,505599
"1393","AS2_scf7180000695541","ASIC004444",508572,508672
"1395","AS2_scf7180000695541","ASIC004446",523156,523183
"1397","AS2_scf7180000695541","ASIC004447",534520,534666
"1399","AS2_scf7180000695541","ASIC004448",555265,555657
"1400","AS2_scf7180000695541","ASIC004449",567355,569340
"1401","AS2_scf7180000695541","ASIC004450",578655,578816
"1402","AS2_scf7180000695541","ASIC004451",579169,579519
"1403","AS2_scf7180000695541","ASIC004452",580660,580956
"1404","AS2_scf7180000695541","ASIC004453",589106,589156
"1409","AS2_scf7180000695541","ASIC004454",591833,592033
"1411","AS2_scf7180000695541","ASIC004455",597378,598649
"1412","AS2_scf7180000695541","ASIC004457",599836,599895
"1417","AS2_scf7180000695541","ASIC004458",629415,629448
"1433","AS2_scf7180000695541","ASIC004459",654412,654700
"1435","AS2_scf7180000695541","ASIC004460",656394,657407
"1436","AS2_scf7180000695541","ASIC004461",658009,658127
"1439","AS2_scf7180000695541","ASIC004462",665838,666034
"1449","AS2_scf7180000695541","ASIC004463",667333,667518
"1453","AS2_scf7180000695541","ASIC004464",671725,672759
"1456","AS2_scf7180000695541","ASIC004465",683235,684038
"1458","AS2_scf7180000695541","ASIC004466",690689,690997
"1459","AS2_scf7180000695541","ASIC004470",703887,704342
"1460","AS2_scf7180000695541","ASIC004471",715721,715816
"1471","AS2_scf7180000695541","ASIC004472",732927,733502
"1472","AS2_scf7180000695541","ASIC004473",736816,737017
"1475","AS2_scf7180000695541","ASIC004474",738497,738562
"1481","AS2_scf7180000695541","ASIC004475",742922,743064
"1484","AS2_scf7180000695541","ASIC004476",746996,747124
"1492","AS2_scf7180000695541","ASIC004477",756870,757019
"1494","AS2_scf7180000695541","ASIC004479",759613,761000
"1497","AS2_scf7180000695541","ASIC004480",769995,770216
"1498","AS2_scf7180000695541","ASIC004481",773649,774105
"1504","AS2_scf7180000695541","ASIC004482",789873,789971
"1510","AS2_scf7180000695541","ASIC004483",792758,794564
"1512","AS2_scf7180000695541","ASIC004484",799541,799810
"1513","AS2_scf7180000695541","ASIC004485",802336,802398
"1517","AS2_scf7180000695541","ASIC004486",806889,806921
"1519","AS2_scf7180000695541","ASIC004487",810702,811334
"1520","AS2_scf7180000695541","ASIC004488",812723,813814
"1521","AS2_scf7180000695541","ASIC004490",816748,816856
"1523","AS2_scf7180000695541","ASIC004491",818344,818362
"1525","AS2_scf7180000695541","ASIC004492",819274,819618
"1528","AS2_scf7180000695541","ASIC004493",825083,825106
"1530","AS2_scf7180000695541","ASIC004494",826038,826067
"1533","AS2_scf7180000695541","ASIC004495",830220,830252
"1535","AS2_scf7180000695541","ASIC004496",833365,833396
"1537","AS2_scf7180000695541","ASIC004497",834511,834951
"1538","AS2_scf7180000695541","ASIC004498",835816,835846
"1541","AS2_scf7180000695541","ASIC004499",838079,838201
"1543","AS2_scf7180000696079","ASIC020276",22,826
"1545","AS2_scf7180000696079","ASIC020387",6697,6759
"1549","AS2_scf7180000696079","ASIC020425",9325,9903
"1550","AS2_scf7180000696079","ASIC020436",20920,21859
"1553","AS2_scf7180000696079","ASIC020447",29679,29854
"1555","AS2_scf7180000696079","ASIC020458",41428,41545
"1557","AS2_scf7180000696079","ASIC020469",44833,45207
"1558","AS2_scf7180000696079","ASIC020480",49508,49556
"1560","AS2_scf7180000696079","ASIC020491",62988,63428
"1561","AS2_scf7180000696079","ASIC020277",66082,66384
"1562","AS2_scf7180000696079","ASIC020288",69109,69120
"1565","AS2_scf7180000696079","ASIC020299",69656,69892
"1566","AS2_scf7180000696079","ASIC020310",75138,75410
"1567","AS2_scf7180000696079","ASIC020321",82658,82975
"1568","AS2_scf7180000696079","ASIC020332",91981,92428
"1570","AS2_scf7180000696079","ASIC020343",105275,105391
"1573","AS2_scf7180000696079","ASIC020354",108087,108290
"1574","AS2_scf7180000696079","ASIC020365",109799,110158
"1577","AS2_scf7180000696079","ASIC020376",119599,119720
"1579","AS2_scf7180000696079","ASIC020388",137054,137546
"1585","AS2_scf7180000696079","ASIC020399",145958,146339
"1591","AS2_scf7180000696079","ASIC020410",154711,154893
"1592","AS2_scf7180000696079","ASIC020418",183856,184245
"1596","AS2_scf7180000696079","ASIC020419",189987,190129
"1604","AS2_scf7180000696079","ASIC020420",190709,190740
"1610","AS2_scf7180000696079","ASIC020422",210983,211053
"1613","AS2_scf7180000696079","ASIC020423",211371,211673
"1614","AS2_scf7180000696079","ASIC020424",211827,212073
"1616","AS2_scf7180000696079","ASIC020426",221060,221320
"1617","AS2_scf7180000696079","ASIC020427",231975,232259
"1618","AS2_scf7180000696079","ASIC020428",245320,245531
"1620","AS2_scf7180000696079","ASIC020429",249281,249565
"1621","AS2_scf7180000696079","ASIC020430",251475,251642
"1622","AS2_scf7180000696079","ASIC020432",262232,262333
"1627","AS2_scf7180000696079","ASIC020433",263024,263692
"1629","AS2_scf7180000696079","ASIC020435",271230,272954
"1631","AS2_scf7180000696079","ASIC020437",275326,276365
"1637","AS2_scf7180000696079","ASIC020438",276602,277551
"1639","AS2_scf7180000696079","ASIC020439",282911,283006
"1641","AS2_scf7180000696079","ASIC020440",284175,284483
"1648","AS2_scf7180000696079","ASIC020441",289445,289648
"1650","AS2_scf7180000696079","ASIC020442",290621,290763
"1655","AS2_scf7180000696079","ASIC020443",300280,300804
"1656","AS2_scf7180000696079","ASIC020446",373221,373307
"1662","AS2_scf7180000696079","ASIC020448",378937,379167
"1663","AS2_scf7180000696079","ASIC020449",380158,380257
"1666","AS2_scf7180000696079","ASIC020450",387359,387485
"1670","AS2_scf7180000696079","ASIC020451",396215,396322
"1672","AS2_scf7180000696079","ASIC020452",402367,403139
"1676","AS2_scf7180000696079","ASIC020453",413872,415098
"1680","AS2_scf7180000696079","ASIC020454",419350,419939
"1682","AS2_scf7180000696079","ASIC020455",437441,438755
"1684","AS2_scf7180000696079","ASIC020456",459008,459226
"1685","AS2_scf7180000696079","ASIC020457",468086,468100
"1694","AS2_scf7180000696079","ASIC020459",474562,474879
"1705","AS2_scf7180000696079","ASIC020461",500402,501046
"1706","AS2_scf7180000696079","ASIC020462",503029,503093
"1711","AS2_scf7180000696079","ASIC020463",529778,529914
"1713","AS2_scf7180000696079","ASIC020464",559349,559473
"1715","AS2_scf7180000696079","ASIC020465",571051,571236
"1716","AS2_scf7180000696079","ASIC020466",573536,574231
"1717","AS2_scf7180000696079","ASIC020467",574809,575073
"1719","AS2_scf7180000696079","ASIC020468",581860,581960
"1722","AS2_scf7180000696079","ASIC020470",594581,594671
"1729","AS2_scf7180000696079","ASIC020471",630512,630557
"1745","AS2_scf7180000696079","ASIC020472",734504,734648
"1754","AS2_scf7180000696079","ASIC020473",749532,749734
"1756","AS2_scf7180000696079","ASIC020474",762623,762775
"1757","AS2_scf7180000696079","ASIC020475",772507,772710
"1758","AS2_scf7180000696079","ASIC020476",776993,777047
"1761","AS2_scf7180000696079","ASIC020477",815736,816210
"1768","AS2_scf7180000696079","ASIC020478",839475,839838
"1770","AS2_scf7180000696079","ASIC020479",842591,842800
"1771","AS2_scf7180000696079","ASIC020481",848021,848191
"1773","AS2_scf7180000696079","ASIC020482",862223,862370
"1775","AS2_scf7180000696079","ASIC020483",871323,871380
"1777","AS2_scf7180000696079","ASIC020484",880210,880231
"1779","AS2_scf7180000696079","ASIC020485",891960,892247
"1780","AS2_scf7180000696079","ASIC020486",892340,892769
"1786","AS2_scf7180000696079","ASIC020487",938619,939512
"1792","AS2_scf7180000696079","ASIC020488",940631,942037
"1793","AS2_scf7180000696079","ASIC020489",942466,942612
"1795","AS2_scf7180000696079","ASIC020490",950568,950831
"1799","AS2_scf7180000696079","ASIC020492",958920,959174
"1800","AS2_scf7180000696079","ASIC020493",964028,964213
"1801","AS2_scf7180000696079","ASIC020494",966140,967387
"1807","AS2_scf7180000696079","ASIC020495",979186,979276
"1809","AS2_scf7180000696079","ASIC020496",982707,983864
"1810","AS2_scf7180000696079","ASIC020497",988444,988555
"1813","AS2_scf7180000696079","ASIC020498",992606,992791
"1814","AS2_scf7180000696079","ASIC020499",993709,993959
"1817","AS2_scf7180000696079","ASIC020500",1013371,1013416
"1824","AS2_scf7180000696079","ASIC020278",1036236,1036500
"1826","AS2_scf7180000696079","ASIC020279",1040031,1040213
"1827","AS2_scf7180000696079","ASIC020280",1054639,1054690
"1831","AS2_scf7180000696079","ASIC020281",1066105,1067442
"1833","AS2_scf7180000696079","ASIC020282",1070204,1070266
"1837","AS2_scf7180000696079","ASIC020283",1088909,1089124
"1838","AS2_scf7180000696079","ASIC020284",1125610,1126488
"1839","AS2_scf7180000696079","ASIC020285",1137810,1139232
"1841","AS2_scf7180000696079","ASIC020286",1156033,1156257
"1843","AS2_scf7180000696079","ASIC020287",1159296,1159445
"1846","AS2_scf7180000696079","ASIC020289",1168785,1168946
"1848","AS2_scf7180000696079","ASIC020290",1171924,1172781
"1849","AS2_scf7180000696079","ASIC020291",1174030,1174162
"1852","AS2_scf7180000696079","ASIC020292",1175371,1175377
"1854","AS2_scf7180000696079","ASIC020293",1176366,1176713
"1855","AS2_scf7180000696079","ASIC020294",1180344,1183250
"1856","AS2_scf7180000696079","ASIC020295",1185125,1186069
"1857","AS2_scf7180000696079","ASIC020296",1201444,1201674
"1858","AS2_scf7180000696079","ASIC020297",1209844,1209851
"1860","AS2_scf7180000696079","ASIC020298",1214095,1214550
"1861","AS2_scf7180000696079","ASIC020300",1217328,1217547
"1863","AS2_scf7180000696079","ASIC020301",1226214,1227478
"1866","AS2_scf7180000696079","ASIC020302",1237517,1238487
"1870","AS2_scf7180000696079","ASIC020303",1247932,1248093
"1874","AS2_scf7180000696079","ASIC020304",1250261,1250395
"1878","AS2_scf7180000696079","ASIC020305",1253239,1253721
"1881","AS2_scf7180000696079","ASIC020306",1254534,1254673
"1883","AS2_scf7180000696079","ASIC020307",1259586,1259750
"1887","AS2_scf7180000696079","ASIC020308",1268058,1268067
"1897","AS2_scf7180000696079","ASIC020309",1277952,1278049
"1899","AS2_scf7180000696079","ASIC020311",1293466,1293688
"1901","AS2_scf7180000696079","ASIC020312",1308047,1308211
"1902","AS2_scf7180000696079","ASIC020313",1308242,1308355
"1905","AS2_scf7180000696079","ASIC020314",1320873,1321628
"1907","AS2_scf7180000696079","ASIC020315",1322013,1322264
"1908","AS2_scf7180000696079","ASIC020316",1330655,1330669
"1910","AS2_scf7180000696079","ASIC020318",1346692,1346879
"1913","AS2_scf7180000696079","ASIC020319",1361781,1362185
"1917","AS2_scf7180000696079","ASIC020320",1366862,1367399
"1920","AS2_scf7180000696079","ASIC020322",1378880,1382045
"1941","AS2_scf7180000696079","ASIC020323",1388272,1388316
"1944","AS2_scf7180000696079","ASIC020324",1390167,1390898
"1946","AS2_scf7180000696079","ASIC020325",1411602,1411730
"1955","AS2_scf7180000696079","ASIC020326",1420358,1420460
"1960","AS2_scf7180000696079","ASIC020327",1432161,1432443
"1965","AS2_scf7180000696079","ASIC020328",1435630,1435890
"1966","AS2_scf7180000696079","ASIC020329",1439179,1439433
"1968","AS2_scf7180000696079","ASIC020330",1448390,1448725
"1969","AS2_scf7180000696079","ASIC020331",1452162,1452491
"1972","AS2_scf7180000696079","ASIC020333",1458309,1458500
"1984","AS2_scf7180000696079","ASIC020334",1483757,1483807
"1986","AS2_scf7180000696079","ASIC020336",1512037,1512084
"1996","AS2_scf7180000696079","ASIC020337",1512608,1512815
"1998","AS2_scf7180000696079","ASIC020338",1521590,1521732
"2003","AS2_scf7180000696079","ASIC020339",1533475,1533533
"2009","AS2_scf7180000696079","ASIC020340",1591181,1591342
"2030","AS2_scf7180000696079","ASIC020341",1597930,1598238
"2032","AS2_scf7180000696079","ASIC020342",1603101,1603189
"2037","AS2_scf7180000696079","ASIC020344",1622077,1622280
"2038","AS2_scf7180000696079","ASIC020345",1628249,1628410
"2039","AS2_scf7180000696079","ASIC020346",1637245,1637405
"2041","AS2_scf7180000696079","ASIC020347",1640259,1640766
"2045","AS2_scf7180000696079","ASIC020348",1641934,1641961
"2052","AS2_scf7180000696079","ASIC020349",1650987,1651079
"2055","AS2_scf7180000696079","ASIC020350",1657306,1658430
"2056","AS2_scf7180000696079","ASIC020351",1663842,1664067
"2061","AS2_scf7180000696079","ASIC020352",1669161,1669176
"2066","AS2_scf7180000696079","ASIC020353",1687023,1687059
"2070","AS2_scf7180000696079","ASIC020355",1692459,1692650
"2071","AS2_scf7180000696079","ASIC020356",1696315,1696464
"2075","AS2_scf7180000696079","ASIC020357",1703329,1703656
"2077","AS2_scf7180000696079","ASIC020358",1710002,1710145
"2082","AS2_scf7180000696079","ASIC020359",1711163,1711444
"2084","AS2_scf7180000696079","ASIC020360",1711849,1712112
"2087","AS2_scf7180000696079","ASIC020361",1723757,1723904
"2096","AS2_scf7180000696079","ASIC020362",1725574,1726197
"2097","AS2_scf7180000696079","ASIC020363",1727175,1728672
"2100","AS2_scf7180000696079","ASIC020364",1733006,1733203
"2103","AS2_scf7180000696079","ASIC020366",1736588,1741477
"2104","AS2_scf7180000696079","ASIC020367",1744847,1745702
"2106","AS2_scf7180000696079","ASIC020368",1753234,1753386
"2110","AS2_scf7180000696079","ASIC020369",1759001,1759049
"2112","AS2_scf7180000696079","ASIC020370",1770535,1770747
"2113","AS2_scf7180000696079","ASIC020371",1777564,1777839
"2114","AS2_scf7180000696079","ASIC020372",1779671,1779868
"2116","AS2_scf7180000696079","ASIC020373",1785623,1785797
"2118","AS2_scf7180000696079","ASIC020374",1786320,1786652
"2119","AS2_scf7180000696079","ASIC020375",1796077,1796083
"2122","AS2_scf7180000696079","ASIC020377",1807108,1807410
"2123","AS2_scf7180000696079","ASIC020378",1816843,1817349
"2124","AS2_scf7180000696079","ASIC020379",1868220,1868469
"2129","AS2_scf7180000696079","ASIC020380",1874840,1875068
"2134","AS2_scf7180000696079","ASIC020381",1885585,1885816
"2139","AS2_scf7180000696079","ASIC020382",1894765,1895061
"2140","AS2_scf7180000696079","ASIC020383",1897428,1897814
"2141","AS2_scf7180000696079","ASIC020384",1900571,1900790
"2146","AS2_scf7180000696079","ASIC020385",1917146,1917160
"2154","AS2_scf7180000696079","ASIC020386",1918383,1918445
"2159","AS2_scf7180000696079","ASIC020389",1931760,1931929
"2161","AS2_scf7180000696079","ASIC020390",1935561,1935749
"2162","AS2_scf7180000696079","ASIC020391",1950156,1950186
"2164","AS2_scf7180000696079","ASIC020392",1953711,1953728
"2175","AS2_scf7180000696079","ASIC020393",1984735,1985715
"2178","AS2_scf7180000696079","ASIC020394",1986890,1987114
"2180","AS2_scf7180000696079","ASIC020395",1989506,1989691
"2181","AS2_scf7180000696079","ASIC020396",1997130,1997236
"2185","AS2_scf7180000696079","ASIC020397",2000819,2000854
"2188","AS2_scf7180000696079","ASIC020398",2018858,2018989
"2194","AS2_scf7180000696079","ASIC020400",2037341,2037531
"2197","AS2_scf7180000696079","ASIC020401",2039636,2039746
"2199","AS2_scf7180000696079","ASIC020402",2046048,2046358
"2201","AS2_scf7180000696079","ASIC020403",2050184,2051080
"2203","AS2_scf7180000696079","ASIC020404",2059598,2060065
"2205","AS2_scf7180000696079","ASIC020405",2081368,2081558
"2207","AS2_scf7180000696079","ASIC020406",2083456,2083566
"2209","AS2_scf7180000696079","ASIC020407",2089041,2089088
"2214","AS2_scf7180000696079","ASIC020408",2096826,2097042
"2220","AS2_scf7180000696079","ASIC020409",2107169,2108349
"2222","AS2_scf7180000696079","ASIC020411",2136294,2136352
"2224","AS2_scf7180000696079","ASIC020412",2139662,2140104
"2226","AS2_scf7180000696079","ASIC020413",2143173,2143517
"2227","AS2_scf7180000696079","ASIC020414",2160792,2161143
"2236","AS2_scf7180000696079","ASIC020415",2200261,2200647
"2237","AS2_scf7180000696079","ASIC020416",2203041,2203235
"2238","AS2_scf7180000696079","ASIC020417",2220735,2220837
"2240","AS2_scf7180000695680","ASIC006190",14080,14247
"2254","AS2_scf7180000695680","ASIC006283",70179,70853
"2258","AS2_scf7180000695680","ASIC006294",73642,73675
"2261","AS2_scf7180000695680","ASIC006305",74252,74674
"2262","AS2_scf7180000695680","ASIC006316",77477,77584
"2264","AS2_scf7180000695680","ASIC006327",77931,78188
"2265","AS2_scf7180000695680","ASIC006338",82495,82582
"2269","AS2_scf7180000695680","ASIC006349",84420,84472
"2273","AS2_scf7180000695680","ASIC006360",102510,102692
"2280","AS2_scf7180000695680","ASIC006191",105548,105719
"2282","AS2_scf7180000695680","ASIC006202",114715,114729
"2284","AS2_scf7180000695680","ASIC006213",118640,118654
"2288","AS2_scf7180000695680","ASIC006224",121626,122025
"2290","AS2_scf7180000695680","ASIC006235",124122,124136
"2293","AS2_scf7180000695680","ASIC006246",126137,126406
"2294","AS2_scf7180000695680","ASIC006257",127622,127879
"2295","AS2_scf7180000695680","ASIC006268",128415,128654
"2297","AS2_scf7180000695680","ASIC006279",131436,131624
"2299","AS2_scf7180000695680","ASIC006282",146977,147409
"2301","AS2_scf7180000695680","ASIC006284",147626,147934
"2302","AS2_scf7180000695680","ASIC006285",176764,176907
"2304","AS2_scf7180000695680","ASIC006286",191125,191673
"2305","AS2_scf7180000695680","ASIC006287",198078,198221
"2309","AS2_scf7180000695680","ASIC006288",199696,199729
"2311","AS2_scf7180000695680","ASIC006289",213059,213415
"2317","AS2_scf7180000695680","ASIC006290",215294,215509
"2319","AS2_scf7180000695680","ASIC006291",222189,222698
"2320","AS2_scf7180000695680","ASIC006292",223736,224137
"2321","AS2_scf7180000695680","ASIC006293",229410,229456
"2324","AS2_scf7180000695680","ASIC006295",244223,244777
"2325","AS2_scf7180000695680","ASIC006296",246383,246736
"2326","AS2_scf7180000695680","ASIC006297",246980,247138
"2327","AS2_scf7180000695680","ASIC006298",250366,250614
"2328","AS2_scf7180000695680","ASIC006299",258153,258668
"2329","AS2_scf7180000695680","ASIC006300",328705,329727
"2345","AS2_scf7180000695680","ASIC006301",330298,330534
